airline_iata,airline_name,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,codeshare,stops,equipment,distance_km
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73H,4475
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,,0,73H,4370
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,757,4108
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,OAK,San Francisco Bay Oakland International Airport,Oakland,US,37.720085,-122.221184,,0,73H,3873
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73H,4188
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,,0,73H,4201
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H,4308
AS,Alaska Airlines,ALASKA,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,,0,73H,3886
AS,Alaska Airlines,ALASKA,HOM,Homer Airport,Homer,US,59.644456,-151.479235,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,BE1 DH8,189
AS,Alaska Airlines,ALASKA,HSV,Huntsville International Airport,Huntsville,US,34.636244,-86.774378,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,M88 717 CR7 CRJ,243
AS,Alaska Airlines,ALASKA,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,CR7,2215
AS,Alaska Airlines,ALASKA,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J,3013
AS,Alaska Airlines,ALASKA,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,738,2913
AS,Alaska Airlines,ALASKA,ISP,Long Island MacArthur Airport,Islip,US,40.796324,-73.101703,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,,0,SF3,246
AS,Alaska Airlines,ALASKA,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,717 CR9 CRJ M88,547
AS,Alaska Airlines,ALASKA,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,757 739 M90 738,435
AS,Alaska Airlines,ALASKA,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,321 762,3974
AS,Alaska Airlines,ALASKA,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,757 73H,3928
AS,Alaska Airlines,ALASKA,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,738,3887
AS,Alaska Airlines,ALASKA,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,Y,0,321 763,4152
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,734 73Q,916
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,KTN,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,,0,734,376
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,PSG,Petersburg James A Johnson Airport,Petersburg,US,56.80170059,-132.9450073,,0,73Q,198
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,734 73Q 73H,1461
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,SIT,Sitka Rocky Gutierrez Airport,Sitka,US,57.04710006713867,-135.36199951171875,,0,734,153
AS,Alaska Airlines,ALASKA,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,YAK,Yakutat Airport,Yakutat,US,59.508717,-139.660435,,0,73Q,319
AS,Alaska Airlines,ALASKA,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,757,4026
AS,Alaska Airlines,ALASKA,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,OAK,San Francisco Bay Oakland International Airport,Oakland,US,37.720085,-122.221184,,0,73H,3825
AS,Alaska Airlines,ALASKA,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H,4327
AS,Alaska Airlines,ALASKA,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,,0,73H,3834
AS,Alaska Airlines,ALASKA,KSM,St Mary's Airport,St Mary's,US,62.060501,-163.302002,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,Y,0,DH8,709
AS,Alaska Airlines,ALASKA,KTN,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416,,0,734,376
AS,Alaska Airlines,ALASKA,KTN,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,734 73Q,1093
AS,Alaska Airlines,ALASKA,KTN,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,SIT,Sitka Rocky Gutierrez Airport,Sitka,US,57.04710006713867,-135.36199951171875,,0,734,294
AS,Alaska Airlines,ALASKA,KTN,Ketchikan International Airport,Ketchikan,US,55.35559845,-131.7140045,WRG,Wrangell Airport,Wrangell,US,56.48429871,-132.3699951,,0,73Q,132
AS,Alaska Airlines,ALASKA,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73H,3703
AS,Alaska Airlines,ALASKA,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016,,0,73H,1536
AS,Alaska Airlines,ALASKA,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73G 73H,1227
AS,Alaska Airlines,ALASKA,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73G 73H 739 73J,1395
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ABQ,Albuquerque International Sunport,Albuquerque,US,35.039976,-106.608925,Y,0,CRJ CR7,1088
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,73G 739,3771
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ATL,Hartsfield Jackson Atlanta International Airport,Atlanta,US,33.6367,-84.428101,Y,0,763 757 73H 76W,3126
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,Y,0,M83 738,1995
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,BDL,Bradley International Airport,Hartford,US,41.938555,-72.688016,Y,0,738,4057
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,Y,0,738,2886
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,Y,0,757 738,4193
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,CMH,John Glenn Columbus International Airport,Columbus,US,39.998001,-82.891899,Y,0,738,3204
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,,0,73H,3711
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,DEN,Denver International Airport,Denver,US,39.860027,-104.673792,Y,0,CR7,1385
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,Y,0,738 763 757 M83,1983
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ELP,El Paso International Airport,El Paso,US,31.809908,-106.375607,Y,0,CRJ,1148
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,FAT,Fresno Yosemite International Airport,Fresno,US,36.775767,-119.718018,Y,0,CRJ,337
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,GDL,Guadalajara International Airport,Guadalajara,MX,20.523342,-103.310108,,0,73H,2106
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,Y,0,757 753,4108
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,Y,0,CR7,2215
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,Y,0,738,2913
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,Y,0,321 762,3974
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,Y,0,757,4026
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,Y,0,757,4203
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,LTO,Loreto International Airport,Loreto,MX,25.989549,-111.348408,Y,0,DH4,1115
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016,Y,0,757 738,3562
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MEX,Mexico City Benito Juárez International Airport,Mexico City,MX,19.435822,-99.07033,,0,73H,2500
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MFR,Rogue Valley International-Medford Airport,Medford,US,42.374199,-122.873001,Y,0,DH4,1015
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,Y,0,757 777 763 738,3763
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MMH,Mammoth Yosemite Airport,Mammoth Lakes,US,37.625381,-118.84306,Y,0,DH4,411
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MRY,Monterey Regional Airport,Monterey,US,36.586777,-121.844183,Y,0,CRJ,429
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MSY,Louis Armstrong New Orleans International Airport,New Orleans,US,29.993401,-90.264673,Y,0,319,2682
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,MZT,General Rafael Buelna International Airport,Mazatlàn,MX,23.162823,-106.264517,,0,739,1684
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,OGG,Kahului International Airport,Kahului,US,20.896263,-156.431837,Y,0,757,3996
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,OKC,OKC Will Rogers World Airport,Oklahoma City,US,35.393388,-97.598248,Y,0,CR7,1906
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,Y,0,738,2802
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,PDX,Portland International Airport,Portland,US,45.588699,-122.598,,0,73J 73H 734 739 73G,1343
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,Y,0,CRJ,595
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,PIT,Pittsburgh International Airport,Pittsburgh,US,40.491501,-80.232903,Y,0,738,3430
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,PVR,Puerto Vallarta International Airport,Puerto Vallarta,MX,20.679913,-105.254391,,0,739 73H,1962
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,Y,0,738,3595
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,RNO,Reno Tahoe International Airport,Reno,US,39.4991,-119.767998,Y,0,CRJ,630
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SAF,Santa Fe Municipal Airport,Santa Fe,US,35.6171,-106.088997,Y,0,CRJ,1140
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,Y,0,CRJ CR7,176
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H 734 739 73J 73G,1537
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,Y,0,738,543
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SJD,Los Cabos International Airport,San José del Cabo,MX,23.151919,-109.720731,,0,73J 734,1468
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,SMF,Sacramento International Airport,Sacramento,US,38.6954,-121.591003,Y,0,CRJ,600
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,STL,St. Louis Lambert International Airport,St Louis,US,38.748697,-90.370003,Y,0,M83,2557
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,US,38.50899887,-122.8130035,Y,0,DH4,643
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,TUS,Tucson International Airport,Tucson,US,32.115004,-110.938053,Y,0,CRJ,725
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,YVR,Vancouver International Airport,Vancouver,CA,49.193901,-123.183998,,0,734 739 73J,1741
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ZIH,Ixtapa-Zihuatanejo International Airport,Ixtapa,MX,17.601771,-101.460629,,0,739,2479
AS,Alaska Airlines,ALASKA,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,ZLO,Playa de Oro International Airport,Manzanillo,MX,19.1448,-104.558998,,0,73H,2141
AS,Alaska Airlines,ALASKA,LGB,Long Beach International Airport,Long Beach,US,33.816523,-118.149891,PDX,Portland International Airport,Portland,US,45.588699,-122.598,Y,0,CR7,1363
AS,Alaska Airlines,ALASKA,LGB,Long Beach International Airport,Long Beach,US,33.816523,-118.149891,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,CR7,1555
AS,Alaska Airlines,ALASKA,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,757,4203
AS,Alaska Airlines,ALASKA,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,OAK,San Francisco Bay Oakland International Airport,Oakland,US,37.720085,-122.221184,,0,73H,3950
AS,Alaska Airlines,ALASKA,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,,0,73H,4300
AS,Alaska Airlines,ALASKA,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73H,4345
AS,Alaska Airlines,ALASKA,LIH,Lihue Airport,"Lihue, Kauai",US,21.974393,-159.337146,SJC,Norman Y. Mineta San Jose International Airport,San Jose,US,37.362452,-121.929188,,0,73H,3964
AS,Alaska Airlines,ALASKA,LTO,Loreto International Airport,Loreto,MX,25.989549,-111.348408,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,DH4,1115
AS,Alaska Airlines,ALASKA,LWS,Lewiston Nez Perce County Airport,Lewiston,US,46.3745002746582,-117.01499938964844,BOI,Boise Air Terminal/Gowen Field,Boise,US,43.5644,-116.223,Y,0,DH4,319
AS,Alaska Airlines,ALASKA,LWS,Lewiston Nez Perce County Airport,Lewiston,US,46.3745002746582,-117.01499938964844,PUW,Pullman-Moscow Regional Airport,Pullman,US,46.741601,-117.11163,Y,0,DH4,41
AS,Alaska Airlines,ALASKA,LWS,Lewiston Nez Perce County Airport,Lewiston,US,46.3745002746582,-117.01499938964844,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,Y,0,DH4,419
AS,Alaska Airlines,ALASKA,MCG,McGrath Airport,McGrath,US,62.95289993,-155.6060028,ANC,Ted Stevens Anchorage International Airport,Anchorage,US,61.179004,-149.992561,,0,SF3,353
AS,Alaska Airlines,ALASKA,MCG,McGrath Airport,McGrath,US,62.95289993,-155.6060028,ANI,Aniak Airport,Aniak,US,61.581600189208984,-159.54299926757812,,0,SF3,254
AS,Alaska Airlines,ALASKA,MCI,Kansas City International Airport,Kansas City,US,39.301699,-94.713893,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,,0,73J,2391
AS,Alaska Airlines,ALASKA,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,Y,0,757 738,3562
AS,Alaska Airlines,ALASKA,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899810791016,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,,0,73H,3452
